#;Up-Time;UTC;Date;RMC Valid;Sats in use;Latitude;Longitude;Speed over Ground [knots];Speed over Ground [km/h];Course over Ground;Altitude NN [m];Board: Temp [C];Batt Voltage [V];Logger Status
$;00:32:37;11:54:01;11.09.2021;Y;07;48 42.75933 N;002 12.05141 E;2.036;3.7;;247.9;34.0;8.8;65655
$;00:32:39;11:54:03;11.09.2021;Y;07;48 42.75957 N;002 12.05011 E;1.306;2.4;277.45;248.3;33.875;8.8;65655
$;00:32:41;11:54:05;11.09.2021;Y;07;48 42.75981 N;002 12.05006 E;0.711;1.3;;245.2;33.875;8.8;65655
$;00:32:43;11:54:07;11.09.2021;Y;07;48 42.75949 N;002 12.04945 E;1.218;2.2;;240.8;34.125;8.8;65655
$;00:32:45;11:54:09;11.09.2021;Y;08;48 42.75958 N;002 12.04900 E;2.088;3.8;254.39;238.8;34.0;8.8;65655
$;00:32:47;11:54:11;11.09.2021;Y;08;48 42.75947 N;002 12.04811 E;1.453;2.6;252.34;236.3;34.0;8.8;65655
$;00:32:49;11:54:13;11.09.2021;Y;08;48 42.75923 N;002 12.04700 E;1.387;2.5;;234.0;34.0;8.8;65655
$;00:32:51;11:54:15;11.09.2021;Y;08;48 42.75909 N;002 12.04628 E;0.325;0.6;;233.7;34.0;8.8;65655
$;00:32:53;11:54:17;11.09.2021;Y;08;48 42.75927 N;002 12.04631 E;0.620;1.1;;232.0;33.875;8.8;65655
$;00:32:55;11:54:19;11.09.2021;Y;08;48 42.75914 N;002 12.04668 E;0.674;1.2;;230.4;34.125;8.8;65655
$;00:32:57;11:54:21;11.09.2021;Y;08;48 42.75958 N;002 12.04757 E;2.205;4.0;6.92;230.6;34.0;8.8;65655
$;00:32:59;11:54:23;11.09.2021;Y;08;48 42.76000 N;002 12.04754 E;0.378;0.7;;232.2;33.875;8.8;65655
$;00:33:01;11:54:25;11.09.2021;Y;08;48 42.75986 N;002 12.04759 E;0.645;1.1;;232.4;34.0;8.8;65655
$;00:33:03;11:54:27;11.09.2021;Y;08;48 42.76012 N;002 12.04764 E;1.395;2.5;;233.1;34.0;8.8;65655
$;00:33:05;11:54:29;11.09.2021;Y;08;48 42.76040 N;002 12.04742 E;1.086;2.0;;230.6;34.250;8.8;65655
$;00:33:07;11:54:31;11.09.2021;Y;08;48 42.76016 N;002 12.04818 E;1.558;2.8;;226.5;34.125;8.8;65655
$;00:33:09;11:54:33;11.09.2021;Y;08;48 42.76101 N;002 12.04877 E;2.204;4.0;19.66;224.6;34.125;8.8;65655
$;00:33:11;11:54:35;11.09.2021;Y;08;48 42.76113 N;002 12.04933 E;0.482;0.8;;224.0;34.0;8.8;65655
$;00:33:13;11:54:37;11.09.2021;Y;08;48 42.76144 N;002 12.04935 E;0.638;1.1;;222.2;34.250;8.8;65655
$;00:33:15;11:54:39;11.09.2021;Y;08;48 42.76147 N;002 12.04967 E;0.377;0.6;;221.8;34.250;8.8;65655
$;00:33:17;11:54:41;11.09.2021;Y;08;48 42.76172 N;002 12.04997 E;0.100;0.1;;221.5;34.125;8.8;65655
$;00:33:19;11:54:43;11.09.2021;Y;08;48 42.76158 N;002 12.05027 E;0.084;0.1;;219.9;34.125;8.8;65655
$;00:33:21;11:54:45;11.09.2021;Y;08;48 42.76145 N;002 12.05019 E;0.212;0.3;;219.8;34.125;8.8;65655
$;00:33:23;11:54:47;11.09.2021;Y;08;48 42.76142 N;002 12.05046 E;0.261;0.4;;219.3;34.125;8.8;65655
$;00:33:25;11:54:49;11.09.2021;Y;08;48 42.76134 N;002 12.05036 E;0.503;0.9;;218.6;34.125;8.8;65655
$;00:33:27;11:54:51;11.09.2021;Y;08;48 42.76116 N;002 12.05020 E;0.055;0.1;;218.5;34.0;8.8;65655
$;00:33:29;11:54:53;11.09.2021;Y;08;48 42.76103 N;002 12.05009 E;0.131;0.2;;218.6;34.125;8.8;65655
$;00:33:31;11:54:55;11.09.2021;Y;07;48 42.76082 N;002 12.05003 E;0.214;0.3;;218.4;34.125;8.8;65655
$;00:33:33;11:54:57;11.09.2021;Y;07;48 42.76088 N;002 12.05025 E;0.136;0.2;;218.0;34.125;8.8;65655
$;00:33:35;11:54:59;11.09.2021;Y;07;48 42.76080 N;002 12.05013 E;0.390;0.7;;218.2;34.125;8.8;65655
$;00:33:37;11:55:01;11.09.2021;Y;07;48 42.76052 N;002 12.04998 E;0.590;1.0;;219.1;34.125;8.8;65655
$;00:33:39;11:55:03;11.09.2021;Y;08;48 42.76044 N;002 12.04993 E;0.611;1.1;;218.9;34.250;8.8;65655
$;00:33:41;11:55:05;11.09.2021;Y;08;48 42.76016 N;002 12.04992 E;0.293;0.5;;218.6;34.250;8.8;65655
$;00:33:43;11:55:07;11.09.2021;Y;08;48 42.75986 N;002 12.04950 E;0.133;0.2;;221.1;34.125;8.8;65655
$;00:33:45;11:55:09;11.09.2021;Y;08;48 42.75947 N;002 12.04909 E;0.160;0.2;;223.8;34.125;8.8;65655
$;00:33:47;11:55:11;11.09.2021;Y;08;48 42.75931 N;002 12.04912 E;0.160;0.2;;225.2;34.250;8.8;65655
$;00:33:49;11:55:13;11.09.2021;Y;08;48 42.75918 N;002 12.04907 E;0.046;0.0;;227.0;34.125;8.8;65655
$;00:33:51;11:55:15;11.09.2021;Y;08;48 42.75907 N;002 12.04904 E;0.068;0.1;;228.1;34.250;8.8;65655
$;00:33:53;11:55:17;11.09.2021;Y;07;48 42.75910 N;002 12.04917 E;0.253;0.4;;228.9;34.250;8.8;65655
$;00:33:55;11:55:19;11.09.2021;Y;08;48 42.75902 N;002 12.04913 E;0.313;0.5;;229.3;34.250;8.8;65655
$;00:33:57;11:55:21;11.09.2021;Y;08;48 42.75905 N;002 12.04933 E;0.197;0.3;;230.5;34.250;8.8;65655
$;00:33:59;11:55:23;11.09.2021;Y;08;48 42.75913 N;002 12.04925 E;0.203;0.3;;231.6;34.250;8.8;65655
$;00:34:01;11:55:25;11.09.2021;Y;08;48 42.75926 N;002 12.04928 E;0.297;0.5;;232.2;34.250;8.8;65655
$;00:34:03;11:55:27;11.09.2021;Y;08;48 42.75957 N;002 12.04926 E;0.170;0.3;;233.3;34.250;8.8;65655
$;00:34:05;11:55:29;11.09.2021;Y;08;48 42.75958 N;002 12.04922 E;0.362;0.6;;233.7;34.375;8.8;65655
$;00:34:07;11:55:31;11.09.2021;Y;08;48 42.75973 N;002 12.04921 E;0.379;0.7;;234.0;34.250;8.8;65655
$;00:34:09;11:55:33;11.09.2021;Y;08;48 42.75980 N;002 12.04904 E;0.140;0.2;;234.2;34.250;8.7;65655
$;00:34:11;11:55:35;11.09.2021;Y;08;48 42.75997 N;002 12.04905 E;0.096;0.1;;235.1;34.375;8.8;65655
$;00:34:13;11:55:37;11.09.2021;Y;08;48 42.76024 N;002 12.04912 E;0.201;0.3;;235.8;34.375;8.8;65655
$;00:34:15;11:55:39;11.09.2021;Y;08;48 42.76040 N;002 12.04907 E;0.118;0.2;;236.3;34.375;8.8;65655
$;00:34:17;11:55:41;11.09.2021;Y;08;48 42.76023 N;002 12.04900 E;0.407;0.7;;237.0;34.375;8.8;65655
$;00:34:19;11:55:43;11.09.2021;Y;08;48 42.76033 N;002 12.04898 E;0.045;0.0;;237.6;34.375;8.8;65655
$;00:34:21;11:55:45;11.09.2021;Y;08;48 42.76039 N;002 12.04910 E;0.205;0.3;;237.1;34.250;8.8;65655
$;00:34:23;11:55:47;11.09.2021;Y;08;48 42.76031 N;002 12.04896 E;0.162;0.3;;238.2;34.375;8.8;65655
$;00:34:25;11:55:49;11.09.2021;Y;08;48 42.76015 N;002 12.04893 E;0.236;0.4;;238.1;34.375;8.8;65655
$;00:34:27;11:55:51;11.09.2021;Y;08;48 42.75990 N;002 12.04900 E;0.661;1.2;;238.0;34.250;8.8;65655
$;00:34:29;11:55:53;11.09.2021;Y;08;48 42.75963 N;002 12.04903 E;0.530;0.9;;237.2;34.375;8.8;65655
$;00:34:31;11:55:55;11.09.2021;Y;08;48 42.75950 N;002 12.04907 E;0.353;0.6;;236.8;34.375;8.8;65655
$;00:34:33;11:55:57;11.09.2021;Y;08;48 42.75971 N;002 12.04917 E;0.020;0.0;;233.8;34.500;8.8;65655
$;00:34:35;11:55:59;11.09.2021;Y;08;48 42.75976 N;002 12.04939 E;0.126;0.2;;232.6;34.500;8.8;65655
$;00:34:37;11:56:01;11.09.2021;Y;08;48 42.75988 N;002 12.04946 E;0.365;0.6;;231.8;34.375;8.8;65655
$;00:34:39;11:56:03;11.09.2021;Y;08;48 42.76016 N;002 12.04956 E;0.283;0.5;;228.8;34.375;8.8;65655
$;00:34:41;11:56:05;11.09.2021;Y;09;48 42.76050 N;002 12.04996 E;0.188;0.3;;232.7;34.375;8.8;65655
$;00:34:43;11:56:07;11.09.2021;Y;09;48 42.76062 N;002 12.05017 E;0.241;0.4;;236.8;34.375;8.8;65655
$;00:34:45;11:56:09;11.09.2021;Y;09;48 42.76067 N;002 12.05025 E;0.184;0.3;;240.2;34.500;8.8;65655
$;00:34:47;11:56:11;11.09.2021;Y;09;48 42.76096 N;002 12.05040 E;0.272;0.5;;241.9;34.375;8.8;65655
$;00:34:49;11:56:13;11.09.2021;Y;09;48 42.76108 N;002 12.05041 E;0.136;0.2;;244.3;34.500;8.8;65655
$;00:34:51;11:56:15;11.09.2021;Y;09;48 42.76119 N;002 12.05027 E;0.286;0.5;;246.5;34.375;8.8;65655
$;00:34:53;11:56:17;11.09.2021;Y;09;48 42.76139 N;002 12.05039 E;0.120;0.2;;248.1;34.500;8.8;65655
$;00:34:55;11:56:19;11.09.2021;Y;09;48 42.76155 N;002 12.05061 E;0.083;0.1;;249.1;34.375;8.8;65655
$;00:34:57;11:56:21;11.09.2021;Y;09;48 42.76160 N;002 12.05062 E;0.031;0.0;;250.2;34.375;8.8;65655
$;00:34:59;11:56:23;11.09.2021;Y;09;48 42.76163 N;002 12.05076 E;0.330;0.6;;251.6;34.500;8.8;65655
$;00:35:01;11:56:25;11.09.2021;Y;09;48 42.76156 N;002 12.05079 E;0.355;0.6;;253.3;34.500;8.8;65655
$;00:35:03;11:56:27;11.09.2021;Y;09;48 42.76156 N;002 12.05082 E;0.125;0.2;;255.5;34.500;8.8;65655
$;00:35:05;11:56:29;11.09.2021;Y;09;48 42.76164 N;002 12.05095 E;0.195;0.3;;257.2;34.500;8.8;65655
$;00:35:07;11:56:31;11.09.2021;Y;09;48 42.76172 N;002 12.05116 E;0.044;0.0;;258.9;34.500;8.8;65655
$;00:35:09;11:56:33;11.09.2021;Y;09;48 42.76182 N;002 12.05125 E;0.132;0.2;;260.3;34.500;8.8;65655
$;00:35:11;11:56:35;11.09.2021;Y;09;48 42.76194 N;002 12.05138 E;0.121;0.2;;261.9;34.500;8.7;65655
$;00:35:13;11:56:37;11.09.2021;Y;09;48 42.76199 N;002 12.05145 E;0.298;0.5;;263.5;34.625;8.8;65655
$;00:35:15;11:56:39;11.09.2021;Y;09;48 42.76210 N;002 12.05133 E;0.529;0.9;;265.7;34.625;8.8;65655
$;00:35:17;11:56:41;11.09.2021;Y;09;48 42.76197 N;002 12.05090 E;0.248;0.4;;265.5;34.500;8.8;65655
$;00:35:19;11:56:43;11.09.2021;Y;09;48 42.76183 N;002 12.05075 E;0.384;0.7;;266.5;34.500;8.8;65655
$;00:35:21;11:56:45;11.09.2021;Y;09;48 42.76177 N;002 12.05085 E;0.212;0.3;;266.2;34.500;8.8;65655
$;00:35:23;11:56:47;11.09.2021;Y;09;48 42.76166 N;002 12.05097 E;0.091;0.1;;266.5;34.625;8.8;65655
$;00:35:25;11:56:49;11.09.2021;Y;09;48 42.76158 N;002 12.05100 E;0.174;0.3;;266.3;34.500;8.8;65655
$;00:35:27;11:56:51;11.09.2021;Y;09;48 42.76165 N;002 12.05110 E;0.393;0.7;;265.3;34.625;8.8;65655
$;00:35:29;11:56:53;11.09.2021;Y;09;48 42.76158 N;002 12.05128 E;0.221;0.4;;265.5;34.625;8.8;65655
$;00:35:31;11:56:55;11.09.2021;Y;09;48 42.76149 N;002 12.05154 E;0.281;0.5;;267.8;34.625;8.8;65655
$;00:35:33;11:56:57;11.09.2021;Y;09;48 42.76142 N;002 12.05180 E;1.195;2.2;61.29;269.9;34.625;8.8;65655
$;00:35:35;11:56:59;11.09.2021;Y;09;48 42.76148 N;002 12.05167 E;0.461;0.8;;269.6;34.625;8.8;65655
$;00:35:37;11:57:01;11.09.2021;Y;09;48 42.76146 N;002 12.05151 E;0.196;0.3;;268.8;34.500;8.8;65655
$;00:35:39;11:57:03;11.09.2021;Y;09;48 42.76155 N;002 12.05147 E;0.203;0.3;;268.3;34.625;8.8;65655
$;00:35:41;11:57:05;11.09.2021;Y;09;48 42.76149 N;002 12.05143 E;0.064;0.1;;268.6;34.625;8.7;65655
$;00:35:43;11:57:07;11.09.2021;Y;09;48 42.76144 N;002 12.05145 E;0.135;0.2;;268.3;34.625;8.8;65655
$;00:35:45;11:57:09;11.09.2021;Y;09;48 42.76143 N;002 12.05161 E;0.114;0.2;;267.5;34.625;8.8;65655
$;00:35:47;11:57:11;11.09.2021;Y;09;48 42.76141 N;002 12.05182 E;0.086;0.1;;267.0;34.625;8.7;65655
$;00:35:49;11:57:13;11.09.2021;Y;09;48 42.76149 N;002 12.05193 E;0.027;0.0;;265.9;34.750;8.8;65655
$;00:35:51;11:57:15;11.09.2021;Y;09;48 42.76143 N;002 12.05213 E;0.032;0.0;;265.3;34.625;8.7;65655
$;00:35:53;11:57:17;11.09.2021;Y;09;48 42.76165 N;002 12.05219 E;0.013;0.0;;264.3;34.750;8.8;65655
$;00:35:55;11:57:19;11.09.2021;Y;09;48 42.76152 N;002 12.05218 E;0.075;0.1;;264.7;34.750;8.8;65655
$;00:35:57;11:57:21;11.09.2021;Y;09;48 42.76151 N;002 12.05216 E;0.315;0.5;;264.8;34.750;8.8;65655
$;00:35:59;11:57:23;11.09.2021;Y;09;48 42.76154 N;002 12.05223 E;0.161;0.2;;264.3;34.625;8.8;65655
$;00:36:01;11:57:25;11.09.2021;Y;09;48 42.76162 N;002 12.05229 E;0.183;0.3;;263.3;34.750;8.8;65655
$;00:36:03;11:57:27;11.09.2021;Y;09;48 42.76166 N;002 12.05222 E;0.101;0.1;;262.4;34.750;8.8;65655
$;00:36:05;11:57:29;11.09.2021;Y;09;48 42.76158 N;002 12.05224 E;0.160;0.2;;262.8;34.625;8.8;65655
$;00:36:07;11:57:31;11.09.2021;Y;09;48 42.76164 N;002 12.05230 E;0.163;0.3;;262.4;34.750;8.8;65655
$;00:36:09;11:57:33;11.09.2021;Y;09;48 42.76170 N;002 12.05238 E;0.040;0.0;;262.7;34.625;8.8;65655
$;00:36:11;11:57:35;11.09.2021;Y;09;48 42.76171 N;002 12.05235 E;0.133;0.2;;262.6;34.875;8.8;65655
$;00:36:13;11:57:37;11.09.2021;Y;09;48 42.76178 N;002 12.05232 E;0.027;0.0;;261.9;34.750;8.8;65655
$;00:36:15;11:57:39;11.09.2021;Y;09;48 42.76195 N;002 12.05220 E;0.232;0.4;;262.3;34.750;8.8;65655
$;00:36:17;11:57:41;11.09.2021;Y;08;48 42.76209 N;002 12.05208 E;0.152;0.2;;263.6;34.750;8.8;65655
$;00:36:19;11:57:43;11.09.2021;Y;08;48 42.76210 N;002 12.05194 E;0.355;0.6;;264.5;34.750;8.8;65655
$;00:36:21;11:57:45;11.09.2021;Y;08;48 42.76199 N;002 12.05189 E;0.282;0.5;;267.1;34.625;8.8;65655
$;00:36:23;11:57:47;11.09.2021;Y;08;48 42.76192 N;002 12.05185 E;0.506;0.9;;268.5;34.875;8.8;65655
$;00:36:25;11:57:49;11.09.2021;Y;09;48 42.76198 N;002 12.05181 E;0.283;0.5;;269.8;34.750;8.8;65655
$;00:36:27;11:57:51;11.09.2021;Y;08;48 42.76228 N;002 12.05179 E;0.279;0.5;;269.0;34.875;8.8;65655
$;00:36:29;11:57:53;11.09.2021;Y;08;48 42.76247 N;002 12.05167 E;0.072;0.1;;268.6;34.875;8.8;65655
$;00:36:31;11:57:55;11.09.2021;Y;08;48 42.76260 N;002 12.05163 E;0.164;0.3;;268.0;34.875;8.8;65655
$;00:36:33;11:57:57;11.09.2021;Y;08;48 42.76276 N;002 12.05167 E;0.238;0.4;;267.1;34.750;8.8;65655
$;00:36:35;11:57:59;11.09.2021;Y;08;48 42.76271 N;002 12.05151 E;0.064;0.1;;267.3;34.875;8.8;65655
$;00:36:37;11:58:01;11.09.2021;Y;08;48 42.76278 N;002 12.05152 E;0.100;0.1;;267.3;34.750;8.8;65655
$;00:36:39;11:58:03;11.09.2021;Y;08;48 42.76274 N;002 12.05144 E;0.065;0.1;;268.1;34.750;8.8;65655
$;00:36:41;11:58:05;11.09.2021;Y;08;48 42.76283 N;002 12.05145 E;0.077;0.1;;267.9;34.875;8.8;65655
$;00:36:43;11:58:07;11.09.2021;Y;09;48 42.76275 N;002 12.05133 E;0.120;0.2;;268.8;34.875;8.8;65655
$;00:36:45;11:58:09;11.09.2021;Y;08;48 42.76273 N;002 12.05146 E;0.108;0.2;;268.3;34.875;8.8;65655
$;00:36:47;11:58:11;11.09.2021;Y;09;48 42.76283 N;002 12.05168 E;0.195;0.3;;266.6;34.875;8.8;65655
$;00:36:49;11:58:13;11.09.2021;Y;09;48 42.76303 N;002 12.05158 E;0.105;0.1;;265.1;34.875;8.8;65655
$;00:36:51;11:58:15;11.09.2021;Y;09;48 42.76308 N;002 12.05157 E;0.090;0.1;;264.6;34.875;8.8;65655
$;00:36:53;11:58:17;11.09.2021;Y;09;48 42.76312 N;002 12.05169 E;0.380;0.7;;264.3;35.0;8.8;65655
$;00:36:55;11:58:19;11.09.2021;Y;09;48 42.76313 N;002 12.05162 E;0.218;0.4;;265.6;34.875;8.8;65655
$;00:36:57;11:58:21;11.09.2021;Y;09;48 42.76298 N;002 12.05156 E;0.090;0.1;;266.0;34.875;8.8;65655
$;00:36:59;11:58:23;11.09.2021;Y;09;48 42.76300 N;002 12.05161 E;0.063;0.1;;266.0;34.875;8.8;65655
$;00:37:01;11:58:25;11.09.2021;Y;07;48 42.76220 N;002 12.05135 E;1.470;2.7;;268.2;35.0;8.8;65655
$;00:37:03;11:58:27;11.09.2021;Y;08;48 42.76232 N;002 12.05152 E;0.189;0.3;;264.9;34.875;8.8;65655
$;00:37:05;11:58:29;11.09.2021;Y;08;48 42.76241 N;002 12.05157 E;0.053;0.0;;262.8;35.0;8.8;65655
$;00:37:07;11:58:31;11.09.2021;Y;08;48 42.76247 N;002 12.05150 E;0.144;0.2;;262.5;34.875;8.8;65655
$;00:37:09;11:58:33;11.09.2021;Y;09;48 42.76264 N;002 12.05115 E;0.302;0.5;;264.9;34.875;8.8;65655
$;00:37:11;11:58:35;11.09.2021;Y;09;48 42.76286 N;002 12.05115 E;0.138;0.2;;264.3;34.875;8.8;65655
$;00:37:13;11:58:37;11.09.2021;Y;09;48 42.76286 N;002 12.05106 E;0.088;0.1;;264.5;35.0;8.8;65655
$;00:37:15;11:58:39;11.09.2021;Y;08;48 42.76289 N;002 12.05102 E;0.054;0.1;;265.2;34.875;8.8;65655
$;00:37:17;11:58:41;11.09.2021;Y;08;48 42.76287 N;002 12.05076 E;0.145;0.2;;265.2;34.875;8.7;65655
$;00:37:19;11:58:43;11.09.2021;Y;08;48 42.76279 N;002 12.05059 E;0.241;0.4;;264.4;35.0;8.8;65655
$;00:37:21;11:58:45;11.09.2021;Y;09;48 42.76276 N;002 12.05052 E;0.264;0.4;;264.9;35.0;8.8;65655
$;00:37:23;11:58:47;11.09.2021;Y;09;48 42.76262 N;002 12.05046 E;0.324;0.6;;265.6;35.125;8.8;65655
$;00:37:25;11:58:49;11.09.2021;Y;08;48 42.76259 N;002 12.05058 E;0.183;0.3;;264.9;35.125;8.8;65655
$;00:37:27;11:58:51;11.09.2021;Y;08;48 42.76252 N;002 12.05072 E;0.140;0.2;;264.8;34.875;8.8;65655
$;00:37:29;11:58:53;11.09.2021;Y;08;48 42.76237 N;002 12.05077 E;0.209;0.3;;265.8;35.0;8.8;65655
$;00:37:31;11:58:55;11.09.2021;Y;08;48 42.76251 N;002 12.05071 E;0.241;0.4;;264.5;35.0;8.8;65655
$;00:37:33;11:58:57;11.09.2021;Y;08;48 42.76245 N;002 12.05078 E;0.293;0.5;;263.8;35.0;8.8;65655
$;00:37:35;11:58:59;11.09.2021;Y;08;48 42.76250 N;002 12.05082 E;0.158;0.2;;263.7;35.125;8.8;65655
$;00:37:37;11:59:01;11.09.2021;Y;09;48 42.76258 N;002 12.05081 E;0.097;0.1;;263.8;35.0;8.8;65655
$;00:37:39;11:59:03;11.09.2021;Y;09;48 42.76263 N;002 12.05067 E;0.195;0.3;;264.6;35.0;8.8;65655
$;00:37:41;11:59:05;11.09.2021;Y;09;48 42.76266 N;002 12.05071 E;0.049;0.0;;264.3;35.0;8.8;65655
$;00:37:43;11:59:07;11.09.2021;Y;08;48 42.76270 N;002 12.05081 E;0.059;0.1;;264.1;35.0;8.8;65655
$;00:37:45;11:59:09;11.09.2021;Y;08;48 42.76253 N;002 12.05075 E;0.068;0.1;;265.4;35.0;8.8;65655
$;00:37:47;11:59:11;11.09.2021;Y;08;48 42.76229 N;002 12.05044 E;0.440;0.8;;267.1;35.125;8.8;65655
$;00:37:49;11:59:13;11.09.2021;Y;09;48 42.76210 N;002 12.05041 E;0.175;0.3;;268.4;35.125;8.8;65655
$;00:37:51;11:59:15;11.09.2021;Y;09;48 42.76201 N;002 12.05034 E;0.169;0.3;;269.7;35.0;8.8;65655
$;00:37:53;11:59:17;11.09.2021;Y;09;48 42.76187 N;002 12.05027 E;0.182;0.3;;271.2;35.0;8.8;65655
$;00:37:55;11:59:19;11.09.2021;Y;09;48 42.76189 N;002 12.05020 E;0.103;0.1;;271.4;35.125;8.8;65655
$;00:37:57;11:59:21;11.09.2021;Y;09;48 42.76178 N;002 12.05018 E;0.204;0.3;;271.8;35.125;8.8;65655
$;00:37:59;11:59:23;11.09.2021;Y;09;48 42.76170 N;002 12.05015 E;0.107;0.1;;271.3;35.125;8.8;65655
$;00:38:01;11:59:25;11.09.2021;Y;09;48 42.76165 N;002 12.05008 E;0.193;0.3;;270.6;35.125;8.8;65655
$;00:38:03;11:59:27;11.09.2021;Y;09;48 42.76148 N;002 12.05006 E;0.170;0.3;;270.7;35.0;8.8;65655
$;00:38:05;11:59:29;11.09.2021;Y;09;48 42.76139 N;002 12.05009 E;0.097;0.1;;270.8;35.125;8.8;65655
$;00:38:07;11:59:31;11.09.2021;Y;08;48 42.76141 N;002 12.05009 E;0.175;0.3;;271.2;35.125;8.8;65655
$;00:38:09;11:59:33;11.09.2021;Y;08;48 42.76144 N;002 12.05010 E;0.152;0.2;;270.7;35.125;8.8;65655
$;00:38:11;11:59:35;11.09.2021;Y;08;48 42.76141 N;002 12.05021 E;0.188;0.3;;270.4;35.125;8.7;65655
$;00:38:13;11:59:37;11.09.2021;Y;08;48 42.76141 N;002 12.05027 E;0.292;0.5;;270.6;35.250;8.8;65655
$;00:38:15;11:59:39;11.09.2021;Y;08;48 42.76146 N;002 12.05039 E;0.242;0.4;;270.7;35.125;8.8;65655
$;00:38:17;11:59:41;11.09.2021;Y;08;48 42.76159 N;002 12.05050 E;0.132;0.2;;270.1;35.0;8.7;65655
$;00:38:19;11:59:43;11.09.2021;Y;08;48 42.76167 N;002 12.05046 E;0.187;0.3;;269.7;35.125;8.7;65655
$;00:38:21;11:59:45;11.09.2021;Y;08;48 42.76182 N;002 12.05038 E;0.188;0.3;;269.4;35.125;8.8;65655
$;00:38:23;11:59:47;11.09.2021;Y;08;48 42.76194 N;002 12.05035 E;0.134;0.2;;268.9;35.125;8.8;65655
$;00:38:25;11:59:49;11.09.2021;Y;08;48 42.76205 N;002 12.05035 E;0.052;0.0;;268.8;35.125;8.8;65655
$;00:38:27;11:59:51;11.09.2021;Y;08;48 42.76221 N;002 12.05029 E;0.181;0.3;;268.7;35.0;8.8;65655
$;00:38:29;11:59:53;11.09.2021;Y;08;48 42.76225 N;002 12.05027 E;0.085;0.1;;268.5;35.250;8.7;65655
$;00:38:31;11:59:55;11.09.2021;Y;08;48 42.76227 N;002 12.05043 E;0.158;0.2;;268.8;35.125;8.7;65655
$;00:38:33;11:59:57;11.09.2021;Y;08;48 42.76234 N;002 12.05043 E;0.134;0.2;;269.4;35.250;8.8;65655
$;00:38:35;11:59:59;11.09.2021;Y;08;48 42.76252 N;002 12.05052 E;0.103;0.1;;269.3;35.250;8.8;65655
$;00:38:37;12:00:01;11.09.2021;Y;09;48 42.76274 N;002 12.05063 E;0.096;0.1;;269.1;35.250;8.8;65655
$;00:38:39;12:00:03;11.09.2021;Y;09;48 42.76298 N;002 12.05077 E;0.153;0.2;;268.4;35.250;8.8;65655
$;00:38:41;12:00:05;11.09.2021;Y;09;48 42.76311 N;002 12.05092 E;0.173;0.3;;268.6;35.250;8.8;65655
$;00:38:43;12:00:07;11.09.2021;Y;09;48 42.76336 N;002 12.05110 E;0.224;0.4;;268.0;35.250;8.8;65655
$;00:38:45;12:00:09;11.09.2021;Y;09;48 42.76348 N;002 12.05118 E;0.284;0.5;;267.9;35.125;8.8;65655
$;00:38:47;12:00:11;11.09.2021;Y;09;48 42.76363 N;002 12.05133 E;0.027;0.0;;268.1;35.375;8.8;65655
$;00:38:49;12:00:13;11.09.2021;Y;09;48 42.76378 N;002 12.05142 E;0.059;0.1;;268.2;35.250;8.8;65655
$;00:38:51;12:00:15;11.09.2021;Y;09;48 42.76396 N;002 12.05151 E;0.130;0.2;;268.3;35.250;8.8;65655
$;00:38:53;12:00:17;11.09.2021;Y;09;48 42.76397 N;002 12.05164 E;0.118;0.2;;268.6;35.250;8.8;65655
$;00:38:55;12:00:19;11.09.2021;Y;09;48 42.76417 N;002 12.05181 E;0.032;0.0;;268.5;35.250;8.8;65655
$;00:38:57;12:00:21;11.09.2021;Y;09;48 42.76423 N;002 12.05194 E;0.194;0.3;;268.7;35.250;8.8;65655
$;00:38:59;12:00:23;11.09.2021;Y;09;48 42.76430 N;002 12.05201 E;0.021;0.0;;269.1;35.250;8.8;65655
$;00:39:01;12:00:25;11.09.2021;Y;09;48 42.76433 N;002 12.05209 E;0.380;0.7;;269.7;35.250;8.8;65655
$;00:39:03;12:00:27;11.09.2021;Y;09;48 42.76430 N;002 12.05198 E;0.426;0.7;;270.5;35.250;8.8;65655
$;00:39:05;12:00:29;11.09.2021;Y;09;48 42.76422 N;002 12.05192 E;0.406;0.7;;271.0;35.250;8.8;65655
$;00:39:07;12:00:31;11.09.2021;Y;09;48 42.76430 N;002 12.05194 E;0.280;0.5;;270.9;35.375;8.8;65655
$;00:39:09;12:00:33;11.09.2021;Y;09;48 42.76429 N;002 12.05193 E;0.420;0.7;;272.0;35.250;8.8;65655
$;00:39:11;12:00:35;11.09.2021;Y;09;48 42.76433 N;002 12.05188 E;0.152;0.2;;272.6;35.375;8.8;65655
$;00:39:13;12:00:37;11.09.2021;Y;09;48 42.76442 N;002 12.05177 E;0.418;0.7;;273.2;35.250;8.8;65655
$;00:39:15;12:00:39;11.09.2021;Y;09;48 42.76450 N;002 12.05182 E;0.143;0.2;;273.0;35.375;8.8;65655
$;00:39:17;12:00:41;11.09.2021;Y;09;48 42.76464 N;002 12.05182 E;0.078;0.1;;273.5;35.375;8.8;65655
$;00:39:19;12:00:43;11.09.2021;Y;09;48 42.76476 N;002 12.05182 E;0.149;0.2;;274.1;35.250;8.8;65655
$;00:39:21;12:00:45;11.09.2021;Y;09;48 42.76494 N;002 12.05174 E;0.100;0.1;;274.1;35.375;8.8;65655
$;00:39:23;12:00:47;11.09.2021;Y;09;48 42.76507 N;002 12.05170 E;0.106;0.1;;274.2;35.375;8.8;65655
